score,business,category,area,defect_bucket,evidence,website,phone,maps_url,verified_date
Warm,Fatema Al Habsi Advocates & Legal Consultant,Law firm,Muscat,NO_SSL,invalid certificate: unable to get local issuer certificate,https://fatemaalhabsi.com/,24 506608,https://maps.google.com/?cid=14110949277784883855&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Golden Crown Travel & Tourism,Travel & tourism,Ruwi,NO_SSL,"listed as http:// and https fails (TLS handshake failed: [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)); also: placeholder page: ""parked domain""",http://www.gctraveloman.com/,9754 5487,https://maps.google.com/?cid=9882750572794566337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Golden Jeed Trading LLC,Trading company,Sohar,NO_SSL,"listed as http:// and https fails (invalid certificate: Hostname mismatch, certificate is not valid for 'www.goldenjeedgroup.com'.); also: placeholder page: ""coming soon"" (title: ""Gaby Divay's UM Archives Research Files""); no viewport meta tag — will not scale on a phone; copyright reads 2013",http://www.goldenjeedgroup.com/,7896 6499,https://maps.google.com/?cid=10255105478891356735&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,"ICDC OMAN , International Construction Development Company",Contractor,Muscat,NO_SSL,listed as http:// and https fails (HTTP 404); also: no viewport meta tag — will not scale on a phone,http://www.cdc-qatar.com/,24 496272,https://maps.google.com/?cid=15343171379543848842&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Indian School Sur,Private school,Sur,NO_SSL,listed as http:// and https fails (no response (timeout)),http://www.indianschoolsur.com/,25 541071,https://maps.google.com/?cid=6132621890046780440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Innovative Technology & Contracting LLC,Contractor,Muscat,NO_SSL,"listed as http:// and https fails (invalid certificate: Hostname mismatch, certificate is not valid for 'www.itc-oman.com'.); also: invalid certificate: Hostname mismatch, certificate is not valid for 'www.itc-oman.com'.",http://www.itc-oman.com/,22 700032,https://maps.google.com/?cid=1435879583699882424&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Juma Al Habsi Polyclinic & Visa Medical Center LLC,Medical clinic,Seeb,NO_SSL,listed as http:// and https fails (invalid certificate: certificate has expired); also: no viewport meta tag — will not scale on a phone,http://www.jumaalhabsipolyclinic.com/,24 451860 ext. 91487614,https://maps.google.com/?cid=7762685212311672664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Kids Paradise Dental Center مركز جنة الاطفال لطب الاسنان MOH license 3902,Dental clinic,Seeb,NO_SSL,invalid certificate: certificate has expired,https://www.kidsparadisedental.com/,9566 0998,https://maps.google.com/?cid=3366136005689359593&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Kish Rent A Car,Car rental,Muscat,NO_SSL,listed as http:// and https fails (TLS handshake failed: [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)); also: TLS handshake failed: [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006),http://www.kishrent.co/,7100 0270,https://maps.google.com/?cid=15037468918277777869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Lalbuksh Voltas Engineering Services and Trading لا بخش و فولتاس للخدمات الهندسية و التجارة,Trading company,Al Khuwair,NO_SSL,listed as http:// and https fails (HTTP 404); also: redirects to parking host hugedomains.com,http://delwarhossain.com/,24 491721,https://maps.google.com/?cid=4841164776631765722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Maiza Al Hadrami Advocates & Legal Consultants,Law firm,Muscat,NO_SSL,listed as http:// and https fails (invalid certificate: self-signed certificate),http://www.maizaalhadrami.com/,9880 8999,https://maps.google.com/?cid=10631139020753731134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Majan Light Travel & Tours,Travel & tourism,Muscat,NO_SSL,"listed as http:// and https fails (invalid certificate: Hostname mismatch, certificate is not valid for 'www.majanlight.com'.); also: no viewport meta tag — will not scale on a phone",http://www.majanlight.com/,24 498964,https://maps.google.com/?cid=4381006503689850993&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Manar Alhikmah Private School,Private school,Seeb,NO_SSL,"listed as http:// and https fails (invalid certificate: Hostname mismatch, certificate is not valid for 'www.shadha-school.net'.); also: invalid certificate: Hostname mismatch, certificate is not valid for 'www.shadha-school.net'.",http://www.shadha-school.net/,9015 7772,https://maps.google.com/?cid=8071981889741569597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Mashaail Muscat Private School (MMPS) مدرسة مشاعل مسقط الخاصة فرع السيب,Private school,Seeb,NO_SSL,listed as http:// and https fails (invalid certificate: self-signed certificate),http://www.mmps-edu.com/home/,9950 9734,https://maps.google.com/?cid=17313774603099931883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Mezoon International Travel & Tours LLC,Travel & tourism,Ruwi,NO_SSL,listed as http:// and https fails (invalid certificate: certificate has expired); also: invalid certificate: certificate has expired,http://www.mezoontravel.com/,24 863200,https://maps.google.com/?cid=13815479603164205430&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Modern Skin Center Sur المركز الحديث للأمراض الجلدية سور,Medical clinic,Sur,NO_SSL,"listed as http:// and https fails (invalid certificate: Hostname mismatch, certificate is not valid for 'modernskincenter.com'.); also: no viewport meta tag — will not scale on a phone",http://modernskincenter.com/,25 546200,https://maps.google.com/?cid=4473725387867642959&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,MUROJ REAL ESTATE,Real estate,Muscat,NO_SSL,TLS handshake failed: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1006),https://murojom.com/,7734 7309,https://maps.google.com/?cid=15421252015744977577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Muscat International School By Amity مدرسة مسقط العالمية,Private school,Muscat,NO_SSL,"listed as http:// and https fails (invalid certificate: Hostname mismatch, certificate is not valid for 'www.mis.edu.om'.); also: invalid certificate: Hostname mismatch, certificate is not valid for 'www.mis.edu.om'.",http://www.mis.edu.om/,24 562222,https://maps.google.com/?cid=13517859461326164325&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,National Private School,Private school,Muscat,NO_SSL,listed as http:// and https fails (TLS handshake failed: [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)),http://npschool.net/,24 489721,https://maps.google.com/?cid=11822011449639996197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Old Turkish Restaurant & Coffee Shop مطعم و مقهى التركي القديم,Restaurant,Muscat,NO_SSL,"listed as http:// and https fails (connection refused); also: placeholder page: ""index of /"" (title: ""Index of /"")",http://www.oldturkish.com/,24 487822,https://maps.google.com/?cid=565595874973782912&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Oman Construction & Engineering Company LLC,Contractor,Salalah,NO_SSL,"listed as http:// and https fails (invalid certificate: Hostname mismatch, certificate is not valid for 'www.ocecoman.com'.); also: copyright reads 2017",http://www.ocecoman.com/,23 292828,https://maps.google.com/?cid=3393897368881851888&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Platinum Restaurant مطعم البلاتينيوم - الخوير,Restaurant,Al Khuwair,NO_SSL,"invalid certificate: Hostname mismatch, certificate is not valid for 'www.theplatinumoman.com'.",https://www.theplatinumoman.com/,24 392500,https://maps.google.com/?cid=11535876722345735122&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,rental 4x4 cars,Car rental,Muscat,NO_SSL,listed as http:// and https fails (HTTP 405); also: copyright reads 2011,http://qamper4x4.com/,9209 9932,https://maps.google.com/?cid=10091531514748576895&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,RFC RUWI,Restaurant,Ruwi,NO_SSL,"listed as http:// and https fails (invalid certificate: Hostname mismatch, certificate is not valid for 'www.rfcoman.com'.)",http://www.rfcoman.com/,7225 2111,https://maps.google.com/?cid=8376503050162964898&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Royal City Properties,Real estate,Al Khuwair,NO_SSL,TLS handshake failed: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1006),https://www.rcp-om.com/,9061 7722,https://maps.google.com/?cid=5537720187661505680&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,SAFE TRAVEL & TOURS L L C الآمنة للسفر والسياحة ش. م. م,Travel & tourism,Seeb,NO_SSL,listed as http:// and https fails (invalid certificate: certificate has expired),http://safetravelsoman.com/,24 424300,https://maps.google.com/?cid=4738867060200293679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Salalah Guide Tours,Travel & tourism,Salalah,NO_SSL,invalid certificate: certificate has expired,https://salalahguidetours.com/,9441 2701,https://maps.google.com/?cid=8467242894876274655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Salim Al Bahri Law Firm,Law firm,Barka,NO_SSL,invalid certificate: certificate has expired,https://www.omanilawyerfirm.com/,9779 6653,https://maps.google.com/?cid=139697661986275423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Salim Saleh Rashid Alkindi Trading,Trading company,Nizwa,NO_SSL,"listed as http:// and https fails (invalid certificate: Hostname mismatch, certificate is not valid for 'www.ssrakt.com'.); also: copyright reads 2021",http://www.ssrakt.com/,25 411687,https://maps.google.com/?cid=2057856430492992859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Sheela's Beauty Salon,Salon,Ruwi,NO_SSL,"listed as http:// and https fails (no response (timeout)); also: placeholder page: ""parked domain""",http://sheelassalon.com/,9509 7428,https://maps.google.com/?cid=12674038401223657305&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,somiah hamdan lamki advocates & legal consultancy certified arbitrator,Law firm,Muscat,NO_SSL,invalid certificate: self-signed certificate,https://lamkia.net/,,https://maps.google.com/?cid=7839478879065238439&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,SPEED CAR RENTAL AGENCY,Car rental,Seeb,NO_SSL,listed as http:// and https fails (no response (timeout)),http://www.speedcarrental.net/,9384 0041,https://maps.google.com/?cid=257708405746644521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,STRABAG Oman LLC,Contractor,Muscat,NO_SSL,invalid certificate: unable to get local issuer certificate,https://oman.strabag.com/,24 526900,https://maps.google.com/?cid=9753673851948944091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Sur Sea Restaurant,Restaurant,Sur,NO_SSL,invalid certificate: unable to get local issuer certificate,https://gofindy.com/sursearestaurant,9212 6096,https://maps.google.com/?cid=1592181775575548253&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,The International School of Choueifat - Muscat,Private school,Seeb,NO_SSL,"listed as http:// and https fails (invalid certificate: Hostname mismatch, certificate is not valid for 'www.iscmuscat.edu.om'.); also: invalid certificate: Hostname mismatch, certificate is not valid for 'www.iscmuscat.edu.om'.",http://www.iscmuscat.edu.om/,24 534000,https://maps.google.com/?cid=4272567686197498333&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Travel Zone Tours & Travels,Travel & tourism,Ruwi,NO_SSL,"listed as http:// and https fails (no response (timeout)); also: placeholder page: ""parked domain""",http://travelzonemuscat.com/,9484 1448,https://maps.google.com/?cid=11544323299673323769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,VIP GYM,Gym,Muscat,NO_SSL,"listed as http:// and https fails (TLS handshake failed: [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)); also: placeholder page: ""parked domain""",http://www.vipgymonam.com/,7941 0703,https://maps.google.com/?cid=8425373029695514266&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Visa Medical,Medical clinic,Seeb,NO_SSL,"listed as http:// and https fails (invalid certificate: Hostname mismatch, certificate is not valid for 'www.alebdaom.com'.)",http://www.alebdaom.com/,9267 2926,https://maps.google.com/?cid=10256804395509026313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,white pearl international,Contractor,Muscat,NO_SSL,invalid certificate: self-signed certificate,https://www.whitepearlinternational.com/,9410 9944,https://maps.google.com/?cid=4941348042686236852&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,World School,Private school,Salalah,NO_SSL,"listed as http:// and https fails (invalid certificate: Hostname mismatch, certificate is not valid for 'worldschooloman.com'.); also: invalid certificate: Hostname mismatch, certificate is not valid for 'worldschooloman.com'.",http://worldschooloman.com/,23 225492,https://maps.google.com/?cid=4064433365510893904&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,You&Us Beauty Center,Salon,Al Khuwair,NO_SSL,"listed as http:// and https fails (TLS handshake failed: [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)); also: placeholder page: ""parked domain""",http://www.youandusbeautycenter.com/,9455 4987,https://maps.google.com/?cid=14730540174236486828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Zulfa Trading LLC,Trading company,Sohar,NO_SSL,listed as http:// and https fails (invalid certificate: self-signed certificate); also: copyright reads 2021,http://www.zulfa.om/,9380 0259,https://maps.google.com/?cid=3681735470358471745&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,البرج الذهبي للخدمات العقارية,Real estate,Al Khuwair,NO_SSL,listed as http:// and https fails (invalid certificate: self-signed certificate),http://goldentower.om/en/contacts/,9701 5555,https://maps.google.com/?cid=9993289641945644509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,ريتاج البحر للتجارة,Real estate,Al Khuwair,NO_SSL,TLS handshake failed: [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006),https://www.reetajalbaher.company/,7911 1112,https://maps.google.com/?cid=12153174356357348995&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,سبيد لاين لتأجير السيارات SPEED LINE FOR CAR RENTAL,Car rental,Al Khuwair,NO_SSL,"listed as http:// and https fails (no response (timeout)); also: placeholder page: ""parked domain""",http://speedlineforcarrental.com/,9858 5996,https://maps.google.com/?cid=3683571830054122333&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,شركة سعيد الشرجي وفيصل العامري للمحاماة والاستشارات القانونية,Law firm,Seeb,NO_SSL,listed as http:// and https fails (HTTP 405),http://sflawfirm.net/,9539 9985,https://maps.google.com/?cid=7405050582372440823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,مدرسة ريدان الخاصة,Private school,Salalah,NO_SSL,"invalid certificate: Hostname mismatch, certificate is not valid for 'redanprivateschool.edu.om'.",https://redanprivateschool.edu.om/,23 213717,https://maps.google.com/?cid=4526868341189713038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,مدرسة مشاعل مسقط الخاصة فرع المعبيلة - Mashaail Muscat Private School ( Maabilah),Private school,Sur,NO_SSL,listed as http:// and https fails (invalid certificate: self-signed certificate),http://www.mmps-edu.com/home/,9110 8511,https://maps.google.com/?cid=350099593000664151&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,مكتب بخيت صفرار للمحاماة والاستشارات القانونية,Law firm,Salalah,NO_SSL,TLS handshake failed: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1006),https://bakhitsafrar-law.com/,9266 6190,https://maps.google.com/?cid=16955643587957104120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Ababeel Dental Clinic,Dental clinic,Barka,PLACEHOLDER,"placeholder page: ""parked domain"" (title: ""Parked Domain name on Hostinger DNS system"")",https://ababeeldental.com/,9609 3433,https://maps.google.com/?cid=6495684620249253088&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Addhia Trading & Contracting Co. LLC - Sohar,Contractor,Sohar,PLACEHOLDER,"placeholder page: ""under construction"" (title: ""Under construction - Awesome site in the making!"")",http://www.addhia.com/,9196 5370,https://maps.google.com/?cid=14727672443031548307&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Ahmed Medical Center Dental,Dental clinic,Seeb,PLACEHOLDER,"placeholder page: ""coming soon"" (title: ""Coming Soon"")",https://ahmedmedicalcenter93.com/,7171 1318,https://maps.google.com/?cid=11673271496474113817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,AL ARAIMI REAL ESTATE INVESTMENTS,Real estate,Muscat,PLACEHOLDER,"placeholder page: ""under construction"" (title: ""AL ARAIMI — Oman real estate platform"")",http://alaraimi.co/,7713 3177,https://maps.google.com/?cid=7322231909569228673&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Al Binaa Construction & Industry SAOC,Contractor,Muscat,PLACEHOLDER,"placeholder page: ""under construction"" (title: ""Under construction - Awesome site in the making!"")",http://www.albinaa-om.com/,24 693300,https://maps.google.com/?cid=1139974345959104642&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,AL HAYAT INTERNATIONAL HOSPITAL,Medical clinic,Muscat,PLACEHOLDER,"placeholder page: ""coming soon"" (title: ""Al Hayat International Hospital, Muscat – Oman"")",http://www.alhayathospital.com/,22 004000,https://maps.google.com/?cid=717534442369633373&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Al Hayat Polyclinic,Medical clinic,Muscat,PLACEHOLDER,"placeholder page: ""coming soon"" (title: ""Al Hayat International Hospital, Muscat – Oman"")",http://www.alhayathospital.com/,9241 3639,https://maps.google.com/?cid=12786876750719863401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Al Sedrah Real Estate,Real estate,Al Khuwair,PLACEHOLDER,"placeholder page: ""coming soon"" (title: ""Coming Soon"")",http://www.alsedrah.com/,24 692223,https://maps.google.com/?cid=7469165763746306650&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,"Aster Al Raffah Hospital Sohar | Best Hospital in Sohar, Oman",Medical clinic,Sohar,PLACEHOLDER,"placeholder page: ""coming soon"" (title: ""Best Hospital in Sohar, Oman | Aster Al Raffah Hospital, Soh"")",https://www.aster.om/hospitals-clinics/aster-al-raffah-hospital-sohar/,26 940800,https://maps.google.com/?cid=8105153783043023227&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Avenues Int'l Travels Umrah Services الوسيلة خدمات العمرة,Travel & tourism,Ruwi,PLACEHOLDER,"placeholder page: ""buy this domain"" (title: ""avenuesintl.com domain is for sale | Buy with Epik.com"")",https://avenuesintl.com/travels/,9919 9705,https://maps.google.com/?cid=9575389579292295439&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Azad Diagnostic Centre-Visa Medical,Medical clinic,Muscat,PLACEHOLDER,"placeholder page: ""coming soon"" (title: ""Coming Soon"")",https://azaddiagnostics.com/,9521 1234,https://maps.google.com/?cid=14378991633049945303&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,B3YOND Athletic Hub Ghala,Gym,Muscat,PLACEHOLDER,"placeholder page: ""coming soon"" (title: ""b3yond"")",http://b3yond.om/,7999 9213,https://maps.google.com/?cid=8498952287254656513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,BARKA,Contractor,Barka,PLACEHOLDER,"placeholder page: ""coming soon"" (title: ""GPS | Home"")",https://www.gpsoman.com/,24 392900,https://maps.google.com/?cid=6950031299938008253&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Big Broast,Restaurant,Nizwa,PLACEHOLDER,"placeholder page: ""coming soon"" (title: ""Big Broast | Fried Chicken Nizwa Oman""); also: no viewport meta tag — will not scale on a phone",http://bigbroastoman.com/,9856 4777,https://maps.google.com/?cid=2487755169244237182&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Crescent spa 9 massage Nizwa,Salon,Nizwa,PLACEHOLDER,"placeholder page: ""coming soon"" (title: ""Best Massage in Crescent Spa Oman - Relax and Rejuvenate | c""); also: copyright reads 2024",https://crescentspa9.com/,9559 6120,https://maps.google.com/?cid=3723666995837324417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Dana Travel & Tourism Barka,Travel & tourism,Barka,PLACEHOLDER,"placeholder page: ""coming soon"" (title: ""Coming Soon"")",http://danatravels.com/,7808 6717,https://maps.google.com/?cid=428611735163052687&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,DFC SOHAR,Restaurant,Sohar,PLACEHOLDER,"placeholder page: ""coming soon""",https://dfcoman.com/,9829 2023,https://maps.google.com/?cid=6279485145304992919&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,DFC SUR,Restaurant,Sur,PLACEHOLDER,"placeholder page: ""coming soon""",https://dfcoman.com/,9245 2023,https://maps.google.com/?cid=3862534341064929260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,Gulf Petrochemical Services & Trading llc,Trading company,Al Khuwair,PLACEHOLDER,"placeholder page: ""coming soon"" (title: ""GPS | Home"")",http://www.gpsoman.com/,,https://maps.google.com/?cid=10249188643356502361&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
Warm,JSS Trading and Contracting Co,Contractor,Salalah,PLACEHOLDER,"placeholder page: ""parked domain"" (title: ""Parked Domain name on Hostinger DNS system"")",https://www.jsstrading.co/,7907 9954,https://maps.google.com/?cid=7686687263573730059&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2026-08-20
